Student_ID,Sub1,Sub2,Sub3,Sub4
SS49796,60,68,78,49
SS49797,55,94,76,64
SS49798,45,72,70,54
SS49799,87,54,56,52
SS49800,85,53,50,71
SS49801,69,56,74,53
SS49802,47,61,47,86
SS49803,55,52,49,56
SS49804,55,93,71,74
SS49805,61,71,64,54
SS49806,88,55,80,89
SS49807,85,66,48,54
SS49808,73,72,61,62
SS49809,72,66,58,79
SS49810,69,79,53,47
SS49811,54,74,86,53
SS49812,61,57,63,49
SS49813,69,78,47,90
SS49814,52,78,67,87
SS49815,61,93,93,79
SS49816,76,84,67,93
SS49817,94,71,70,52
SS49818,52,59,47,74
SS49819,56,66,77,56
SS49820,88,78,67,74
SS49821,46,47,76,55
SS49822,60,65,54,64
SS49823,58,66,66,47
SS49824,45,69,58,67
SS49825,86,52,75,62
SS49826,91,56,57,90
SS49827,87,65,64,77
SS49828,94,68,84,73
SS49829,58,94,70,61
SS49830,87,60,86,56
SS49831,54,71,79,57
SS49832,90,87,87,91
SS49833,90,70,90,94
SS49834,89,91,81,68
SS49835,79,53,63,62
SS49836,49,55,75,72
SS49837,83,46,64,78
SS49838,57,78,83,69
SS49839,78,51,61,72
SS49840,70,90,80,66
SS49841,72,81,57,71
SS49842,79,87,53,52
SS49843,81,77,70,68
SS49844,58,51,66,70
SS49845,54,83,57,73
SS49846,79,57,61,63
SS49847,71,49,72,49
SS49848,70,86,90,55
SS49849,48,85,88,57
SS49850,83,80,47,84
SS49851,58,86,81,65
SS49852,62,63,82,79
SS49853,45,76,87,69
SS49854,64,72,91,51
SS49855,89,89,51,69
SS49856,45,76,71,88
SS49857,71,71,59,72
SS49858,53,78,74,71
SS49859,61,52,86,55
SS49860,45,73,53,91
SS49861,60,78,67,68
SS49862,78,85,80,83
SS49863,55,89,72,53
SS49864,60,74,52,57
SS49865,79,93,72,89
SS49866,61,50,91,67
SS49867,63,59,53,82
SS49868,83,61,90,71
SS49869,79,82,94,73
SS49870,59,63,86,55
SS49871,53,79,90,74
SS49872,72,67,66,69
SS49873,49,71,66,87
SS49874,45,69,49,66
SS49875,71,53,93,94
SS49876,83,66,89,66
SS49877,74,56,45,67
SS49878,53,56,54,45
SS49879,78,94,63,57
SS49880,63,83,59,75
SS49881,85,72,73,89
SS49882,75,76,75,64
SS49883,73,76,72,83
SS49884,90,92,66,48
SS49885,63,67,84,74
SS49886,93,45,72,90
SS49887,63,53,72,49
SS49888,93,64,86,91
SS49889,51,89,90,46
SS49890,61,73,90,65
SS49891,70,81,51,60
SS49892,74,70,92,53
SS49893,82,71,74,72
SS49894,47,87,67,82
SS49895,82,46,87,45
SS49896,56,90,52,89
SS49897,62,52,68,73
SS49898,79,73,85,60
SS49899,60,51,63,75
SS49900,91,61,78,75
SS49901,92,50,45,66
SS49902,77,78,46,76
SS49903,64,71,80,62
SS49904,90,49,89,51
SS49905,58,67,81,65
SS49906,82,87,78,74
SS49907,58,70,90,72
SS49908,71,93,69,82
SS49909,94,54,90,62
SS49910,65,86,90,92
SS49911,45,93,67,69
SS49912,87,57,87,89
SS49913,57,81,87,78
SS49914,92,74,54,89
SS49915,50,58,53,57
SS49916,55,80,61,92
SS49917,74,55,64,77
SS49918,70,69,79,63
SS49919,68,54,94,57
SS49920,87,86,50,56
SS49921,93,47,83,85
SS49922,51,83,81,69
SS49923,81,94,70,94
SS49924,87,55,80,71
SS49925,55,45,64,53
SS49926,56,78,77,62
SS49927,92,52,70,67
SS49928,79,62,83,61
SS49929,93,81,79,48
SS49930,72,50,81,62
SS49931,93,50,73,80
SS49932,74,73,70,92
SS49933,61,50,71,75
SS49934,70,54,87,81
SS49935,74,51,55,84
SS49936,61,92,84,53
SS49937,81,78,69,58
SS49938,83,64,75,79
SS49939,62,55,89,51
SS49940,45,58,90,46
SS49941,49,88,94,52
SS49942,83,45,72,48
SS49943,83,92,65,55
SS49944,63,48,86,65
SS49945,54,79,63,62
SS49946,74,59,58,58
SS49947,54,72,80,81
SS49948,45,62,52,80
SS49949,81,51,57,75
SS49950,60,59,78,51
SS49951,75,58,84,51
SS49952,55,81,48,78
SS49953,64,67,61,83
SS49954,79,60,90,86
SS49955,74,83,62,47
SS49956,67,91,68,72
SS49957,72,63,66,82
SS49958,89,72,45,87
SS49959,51,88,68,58
SS49960,73,80,61,59
SS49961,46,72,81,94
SS49962,68,89,94,48
SS49963,69,49,59,73
SS49964,80,45,69,92
SS49965,60,84,62,82
SS49966,58,74,92,93
SS49967,79,59,51,45
SS49968,57,76,91,91
SS49969,55,75,77,81
SS49970,56,85,64,77
SS49971,73,59,58,78
SS49972,45,94,84,87
SS49973,57,75,76,90
SS49974,94,50,49,93
SS49975,56,65,84,68
SS49976,65,65,57,62
SS49977,53,66,93,61
SS49978,87,85,52,72
SS49979,75,61,86,60
SS49980,91,65,78,49
SS49981,52,66,54,85
SS49982,65,51,64,86
SS49983,64,77,57,82
SS49984,71,49,82,82
SS49985,62,94,71,83
SS49986,72,80,69,56
SS49987,85,60,48,49
SS49988,62,81,91,61
SS49989,59,84,65,86
SS49990,48,79,49,93
SS49991,45,52,89,46
SS49992,48,71,54,50
SS49993,79,52,70,51
SS49994,46,72,78,47
SS49995,47,53,79,50
SS49996,49,74,69,75
SS49997,93,86,69,79
SS49998,77,64,90,71
SS49999,45,91,59,66
SS50000,61,78,88,68
SS50001,49,87,46,56
SS50002,82,74,50,53
SS50003,50,74,63,52
SS50004,82,60,58,48
SS50005,47,94,78,58
SS50006,58,87,68,59
SS50007,87,79,60,90
SS50008,46,70,75,59
SS50009,83,51,77,53
SS50010,78,51,94,83
SS50011,62,72,61,50
SS50012,69,82,58,84
SS50013,78,55,90,45
SS50014,85,47,58,70
SS50015,72,62,66,75
SS50016,85,81,73,50
SS50017,58,94,57,83
SS50018,81,72,83,55
SS50019,63,82,67,76
SS50020,45,53,93,57
SS50021,56,78,69,71
SS50022,70,49,67,59
SS50023,47,85,85,55
SS50024,61,79,87,59
SS50025,48,54,62,50
SS50026,49,45,85,83
SS50027,73,91,57,61
SS50028,71,50,82,53
SS50029,53,65,46,63
SS50030,45,93,77,86
SS50031,51,87,76,66
SS50032,48,63,52,66
SS50033,73,59,94,86
SS50034,79,72,89,78
SS50035,83,69,84,45
SS50036,92,83,66,78
SS50037,94,63,91,45
SS50038,79,66,83,65
SS50039,93,66,81,87
SS50040,75,66,57,88
SS50041,48,80,79,73
SS50042,91,81,49,93
SS50043,57,66,53,48
SS50044,64,70,66,49
SS50045,84,61,93,69
SS50046,85,80,81,66
SS50047,88,50,72,54
SS50048,56,52,68,59
SS50049,50,72,49,57
SS50050,60,51,80,55
SS50051,83,94,49,77
SS50052,76,49,64,76
SS50053,61,55,83,58
SS50054,94,46,51,87
SS50055,48,92,88,59
SS50056,54,65,57,61
SS50057,93,67,63,69
SS50058,58,52,88,92
SS50059,74,77,92,64
SS50060,56,47,75,45
SS50061,94,67,61,56
SS50062,84,52,79,59
SS50063,54,48,78,52
SS50064,80,83,70,85
SS50065,81,76,62,78
SS50066,81,83,54,78
SS50067,68,89,52,79
SS50068,65,64,56,78
SS50069,70,70,83,91
SS50070,80,48,86,52
SS50071,65,57,73,76
SS50072,85,51,72,84
SS50073,74,45,49,71
SS50074,53,77,68,79
SS50075,51,48,79,51
SS50076,93,53,89,94
SS50077,63,84,45,69
SS50078,82,89,77,81
SS50079,79,80,62,46
SS50080,65,81,66,86
SS50081,80,49,61,45
SS50082,47,75,70,93
SS50083,83,78,60,59
SS50084,82,90,88,90
SS50085,86,56,48,84
SS50086,52,72,54,60
SS50087,52,93,61,67
SS50088,66,69,55,92
SS50089,85,88,91,94
SS50090,81,92,63,47
SS50091,72,50,74,90
SS50092,65,91,75,84
SS50093,65,88,54,83
SS50094,65,76,93,66
SS50095,61,48,49,72
SS50096,68,90,75,56
SS50097,49,93,68,90
SS50098,78,82,76,59
SS50099,94,62,89,70
SS50100,78,86,79,56
SS50101,57,74,94,94
SS50102,51,73,91,93
SS50103,73,82,68,61
SS50104,84,85,82,47
SS50105,52,91,62,76
SS50106,67,79,75,68
SS50107,49,48,45,79
SS50108,48,88,75,63
SS50109,58,52,55,89
SS50110,86,55,55,85
SS50111,62,71,89,86
SS50112,72,47,54,70
SS50113,65,52,56,48
SS50114,61,53,67,56
SS50115,53,75,45,83
SS50116,51,94,58,90
SS50117,75,60,94,61
SS50118,68,57,75,45
SS50119,88,71,69,49
SS50120,46,79,59,60
SS50121,80,90,72,46
SS50122,53,88,83,94
SS50123,48,62,60,67
SS50124,58,81,85,85
SS50125,59,62,75,57
SS50126,55,90,81,47
SS50127,61,71,74,80
SS50128,91,59,80,58
SS50129,56,84,74,80
SS50130,74,86,92,52
SS50131,91,70,67,80
SS50132,93,47,51,56
SS50133,70,62,48,75
SS50134,51,60,86,56
SS50135,80,83,68,72
SS50136,86,67,80,65
SS50137,58,92,58,85
SS50138,66,86,69,85
SS50139,94,79,84,55
SS50140,45,47,61,74
SS50141,75,63,48,52
SS50142,65,51,45,71
SS50143,48,60,70,92
SS50144,47,71,52,90
SS50145,88,65,69,88
SS50146,64,77,45,78
SS50147,92,58,45,80
SS50148,85,59,50,68
SS50149,86,46,56,53
SS50150,65,61,68,69
SS50151,71,92,50,48
SS50152,89,66,81,77
SS50153,90,55,91,69
SS50154,50,62,77,50
SS50155,81,85,69,61
SS50156,49,74,61,75
SS50157,71,51,72,85
SS50158,87,68,80,84
SS50159,74,56,93,65
SS50160,84,82,91,54
SS50161,91,47,73,77
SS50162,94,82,55,58
SS50163,93,87,80,86
SS50164,68,94,90,88
SS50165,47,77,69,63
SS50166,76,68,93,86
SS50167,65,83,84,75
SS50168,90,79,52,48
SS50169,76,84,58,52
SS50170,85,93,92,58
SS50171,61,91,52,51
SS50172,89,62,58,53
SS50173,91,86,58,66
SS50174,58,54,61,45
SS50175,45,51,50,46
SS50176,61,62,76,52
SS50177,54,45,46,80
SS50178,83,58,55,47
SS50179,73,74,75,69
SS50180,67,59,57,51
SS50181,88,75,94,62
SS50182,93,94,58,53
SS50183,91,84,59,81
SS50184,77,83,86,54
SS50185,70,65,58,79
SS50186,63,80,55,69
SS50187,91,81,85,78
SS50188,75,85,52,92
SS50189,68,57,45,85
SS50190,81,46,76,92
SS50191,66,53,73,90
SS50192,79,63,66,85
SS50193,55,80,78,57
SS50194,73,78,59,70
SS50195,61,73,71,62
SS50196,82,80,54,78
SS50197,47,45,68,82
SS50198,89,61,49,93
SS50199,64,77,77,88
SS50200,84,84,46,83
SS50201,91,71,80,47
SS50202,45,89,51,83
SS50203,57,53,87,46
SS50204,48,73,92,88
SS50205,86,70,45,50
SS50206,65,70,82,67
SS50207,79,83,73,45
SS50208,87,73,60,48
SS50209,56,51,94,70
SS50210,93,75,57,80
SS50211,80,49,57,49
SS50212,90,53,94,65
SS50213,60,79,91,76
SS50214,66,87,77,62
SS50215,54,81,69,75
SS50216,84,73,63,55
SS50217,59,57,85,82
SS50218,86,56,84,62
SS50219,52,83,70,76
SS50220,83,51,52,88
SS50221,79,85,66,56
SS50222,88,60,89,65
SS50223,62,47,83,49
SS50224,69,81,49,80
SS50225,90,61,79,83
SS50226,91,56,76,51
SS50227,70,85,80,66
SS50228,65,74,53,75
SS50229,65,81,84,63
SS50230,64,49,89,62
SS50231,69,74,71,63
SS50232,60,50,53,90
SS50233,86,79,78,77
SS50234,89,65,62,60
SS50235,88,86,85,47
SS50236,92,54,67,86
SS50237,83,74,63,60
SS50238,89,70,91,59
SS50239,64,58,70,58
SS50240,67,68,45,62
SS50241,57,79,92,80
SS50242,66,94,59,54
SS50243,94,51,76,92
SS50244,49,54,55,92
SS50245,67,69,47,83
SS50246,57,88,52,67
SS50247,93,75,83,45
SS50248,45,45,67,62
SS50249,89,93,80,94
SS50250,69,69,88,89
SS50251,57,91,48,94
SS50252,71,50,68,49
SS50253,83,82,58,77
SS50254,90,80,68,47
SS50255,92,87,90,80
SS50256,76,70,61,74
SS50257,63,46,63,64
SS50258,75,94,54,67
SS50259,61,48,51,50
SS50260,52,94,62,78
SS50261,55,45,45,56
SS50262,90,81,49,64
SS50263,92,67,73,82
SS50264,81,70,54,47
SS50265,60,86,88,68
SS50266,49,94,49,83
SS50267,81,67,83,72
SS50268,49,87,85,57
SS50269,51,55,50,94
SS50270,46,92,81,77
SS50271,52,71,59,46
SS50272,87,59,70,52
SS50273,76,70,68,71
SS50274,80,88,76,55
SS50275,52,70,89,55
SS50276,47,65,92,52
SS50277,87,48,46,93
SS50278,62,61,67,61
SS50279,80,87,69,52
SS50280,89,54,68,58
SS50281,56,89,45,84
SS50282,76,90,59,54
SS50283,56,72,45,89
SS50284,94,92,45,76
SS50285,79,77,86,52
SS50286,67,75,51,50
SS50287,81,84,67,90
SS50288,88,52,53,45
SS50289,64,75,94,67
SS50290,72,48,77,48
SS50291,49,89,51,72
SS50292,92,89,53,65
SS50293,68,65,87,64
SS50294,89,53,79,92
SS50295,91,48,54,61
SS50296,74,61,76,77
SS50297,51,59,86,55
SS50298,57,59,60,46
SS50299,82,88,58,94
SS50300,60,57,83,94
SS50301,69,67,75,93
SS50302,83,51,68,90
SS50303,82,74,59,53
SS50304,72,92,89,88
SS50305,53,73,85,62
SS50306,92,82,93,85
SS50307,66,58,55,58
SS50308,58,72,48,46
SS50309,56,89,85,75
SS50310,72,54,81,54
SS50311,68,90,91,58
SS50312,80,50,67,70
SS50313,52,58,47,71
SS50314,66,77,70,72
SS50315,50,86,89,89
SS50316,91,66,57,82
SS50317,50,89,63,79
SS50318,68,77,91,49
SS50319,61,68,57,54
SS50320,53,91,75,57
SS50321,70,48,61,49
SS50322,72,48,92,50
SS50323,47,86,52,81
SS50324,69,46,93,46
SS50325,52,73,87,87
SS50326,94,83,66,94
SS50327,59,49,50,67
SS50328,80,61,62,50
SS50329,80,47,59,46
SS50330,79,54,92,63
SS50331,52,82,84,49
SS50332,66,58,74,78
SS50333,59,75,49,68
SS50334,64,66,73,78
SS50335,51,81,56,94
SS50336,84,62,91,54
SS50337,56,69,91,67
SS50338,72,50,52,83
SS50339,51,82,71,64
SS50340,60,54,61,56
SS50341,75,81,60,59
SS50342,64,74,57,65
SS50343,77,60,68,59
SS50344,73,91,70,72
SS50345,63,68,93,91
SS50346,76,77,66,90
SS50347,52,64,83,58
SS50348,59,48,62,45
SS50349,50,49,65,75
SS50350,58,61,86,82
SS50351,47,55,54,60
SS50352,89,54,52,69
SS50353,63,53,76,94
SS50354,48,52,94,81
SS50355,58,74,74,56
SS50356,91,53,92,68
SS50357,66,50,61,75
SS50358,47,92,75,87
SS50359,71,87,65,54
SS50360,61,49,54,86
SS50361,47,50,94,86
SS50362,64,46,85,48
SS50363,84,62,59,59
SS50364,85,60,62,92
SS50365,70,81,47,79
SS50366,66,92,60,89
SS50367,85,47,51,71
SS50368,90,78,89,65
SS50369,68,66,84,46
SS50370,51,78,88,63
SS50371,69,91,71,82
SS50372,76,53,72,63
SS50373,78,80,66,45
SS50374,93,82,61,84
SS50375,55,73,85,65
SS50376,84,59,80,55
SS50377,71,56,71,71
SS50378,76,94,54,74
SS50379,56,49,79,68
SS50380,55,81,64,80
SS50381,53,78,65,69
SS50382,65,90,79,60
SS50383,68,89,47,78
SS50384,56,87,81,54
SS50385,73,68,51,72
SS50386,65,71,72,93
SS50387,69,72,45,62
SS50388,83,78,78,91
SS50389,51,92,65,46
SS50390,47,52,47,67
SS50391,54,79,47,55
SS50392,81,73,89,89
SS50393,49,90,70,93
SS50394,92,47,67,60
SS50395,81,70,88,59
SS50396,74,85,59,89
SS50397,87,62,48,85
SS50398,85,78,91,57
SS50399,91,59,50,94
SS50400,89,94,62,88
SS50401,74,48,84,57
SS50402,80,45,87,56
SS50403,85,92,94,73
SS50404,78,59,52,76
SS50405,63,74,67,79
SS50406,59,88,64,45
SS50407,50,79,72,55
SS50408,68,51,94,53
SS50409,81,60,54,67
SS50410,78,69,67,61
SS50411,71,59,71,46
SS50412,48,59,91,68
SS50413,57,85,71,50
SS50414,47,73,69,49
SS50415,67,75,78,90
SS50416,89,51,79,88
SS50417,69,62,75,55
SS50418,93,47,76,88
SS50419,63,62,71,66
SS50420,53,54,77,69
SS50421,74,77,74,68
SS50422,75,94,62,89
SS50423,57,61,69,87
SS50424,88,90,53,75
SS50425,57,46,69,49
SS50426,52,48,77,54
SS50427,46,89,81,51
SS50428,84,59,71,91
SS50429,93,73,80,49
SS50430,58,70,92,86
SS50431,50,87,82,64
SS50432,52,56,71,89
SS50433,72,93,72,89
SS50434,53,58,54,71
SS50435,85,93,55,80
SS50436,51,51,90,71
SS50437,89,65,67,85
SS50438,78,75,63,62
SS50439,86,75,46,89
SS50440,68,73,69,90
SS50441,50,66,65,66
SS50442,64,69,77,71
SS50443,68,49,50,67
SS50444,94,73,89,54
SS50445,62,72,83,88
SS50446,65,79,78,54
SS50447,60,49,55,77
SS50448,46,77,55,86
SS50449,77,75,59,90
SS50450,84,52,87,76
SS50451,49,89,63,68
SS50452,63,87,52,52
SS50453,71,54,58,52
SS50454,67,83,69,63
SS50455,92,80,77,68
SS50456,65,70,57,77
SS50457,51,57,51,60
SS50458,65,70,84,55
SS50459,83,68,64,53
SS50460,93,57,45,79
SS50461,51,57,80,63
SS50462,47,94,82,46
SS50463,94,46,68,68
SS50464,75,56,81,80
SS50465,81,45,91,89
SS50466,93,52,92,67
SS50467,55,53,88,59
SS50468,80,61,91,46
SS50469,75,58,53,74
SS50470,71,70,64,78
SS50471,63,53,57,81
SS50472,63,50,49,84
SS50473,84,56,57,46
SS50474,74,45,86,80
SS50475,87,49,69,74
SS50476,63,76,71,49
SS50477,51,54,59,54
SS50478,80,71,93,71
SS50479,59,90,86,75
SS50480,65,75,89,72
SS50481,48,46,92,49
SS50482,66,90,52,58
SS50483,91,70,87,92
SS50484,64,63,63,91
SS50485,66,86,82,56
SS50486,62,46,67,54
SS50487,85,86,46,54
SS50488,47,61,62,52
SS50489,75,82,83,74
SS50490,88,73,82,88
SS50491,61,62,47,75
SS50492,91,76,77,62
SS50493,88,73,73,77
SS50494,84,85,62,77
SS50495,76,74,63,94
SS50496,45,54,94,82
SS50497,82,61,56,62
SS50498,46,59,46,85
SS50499,76,52,91,80
SS50500,81,91,86,89
SS50501,77,69,93,45
SS50502,57,89,74,74
SS50503,59,50,59,87
SS50504,94,51,52,64
SS50505,94,82,50,58
SS50506,52,47,69,56
SS50507,62,50,71,53
SS50508,88,56,85,55
SS50509,88,94,46,65
SS50510,47,47,59,55
SS50511,59,54,70,90
SS50512,89,60,69,91
SS50513,47,58,60,76
SS50514,45,74,89,68
SS50515,62,65,68,94
SS50516,45,84,85,66
SS50517,91,66,61,54
SS50518,55,73,59,52
SS50519,87,46,52,80
SS50520,87,70,81,57
SS50521,51,74,89,64
SS50522,60,78,90,68
SS50523,47,79,69,52
SS50524,81,67,84,52
SS50525,55,82,52,52
SS50526,78,45,72,64
SS50527,67,73,51,47
SS50528,67,55,50,60
SS50529,49,57,81,85
SS50530,93,78,55,48
SS50531,79,65,47,85
SS50532,67,48,63,52
SS50533,64,86,54,66
SS50534,74,86,59,92
SS50535,56,70,87,57
SS50536,90,68,72,50
SS50537,68,46,87,60
SS50538,66,52,79,64
SS50539,49,67,84,71
SS50540,73,70,86,89
SS50541,77,92,72,87
SS50542,84,50,88,90
SS50543,83,74,56,74
SS50544,46,92,50,93
SS50545,52,53,76,58
SS50546,71,52,91,69
SS50547,54,63,61,73
SS50548,91,49,88,63
SS50549,76,87,80,68
SS50550,66,75,68,50
SS50551,52,68,58,63
SS50552,50,55,80,86
SS50553,54,67,61,72
SS50554,81,56,64,58
SS50555,87,45,86,85
SS50556,94,70,88,49
SS50557,91,53,80,59
SS50558,87,49,55,65
SS50559,59,56,58,89
SS50560,54,59,87,53
SS50561,64,76,65,75
SS50562,74,69,74,68
SS50563,63,55,93,67
SS50564,56,90,49,46
SS50565,65,51,75,60
SS50566,92,72,64,72
SS50567,67,59,93,46
SS50568,63,70,93,45
SS50569,54,90,49,66
SS50570,79,60,71,73
SS50571,76,54,72,79
SS50572,59,48,87,85
SS50573,83,47,50,94
SS50574,49,83,84,81
SS50575,93,63,54,69
SS50576,47,73,71,84
SS50577,61,46,77,51
SS50578,67,57,56,74
SS50579,55,78,84,57
SS50580,60,62,80,80
SS50581,49,77,80,57
SS50582,65,55,55,83
SS50583,77,87,59,75
SS50584,61,71,53,66
SS50585,53,75,77,66
SS50586,87,71,81,90
SS50587,68,76,85,52
SS50588,67,79,62,46
SS50589,47,69,48,60
SS50590,52,71,84,58
SS50591,78,66,80,79
SS50592,81,64,63,83
SS50593,76,66,46,74
SS50594,69,51,52,64
SS50595,73,77,60,48
SS50596,53,81,60,93
SS50597,72,52,59,52
SS50598,57,89,92,48
SS50599,81,50,51,89
SS50600,64,60,64,92
SS50601,54,52,84,64
SS50602,86,92,87,81
SS50603,51,89,53,75
SS50604,60,48,50,46
SS50605,70,73,94,53
SS50606,78,88,77,56
SS50607,66,86,76,58
SS50608,46,65,82,79
SS50609,71,64,78,72
SS50610,72,59,69,72
SS50611,82,57,58,93
SS50612,68,93,65,80
SS50613,47,45,51,77
SS50614,74,93,63,88
SS50615,47,61,86,75
SS50616,63,46,54,72
SS50617,61,54,88,61
SS50618,47,47,69,91
SS50619,75,69,58,78
SS50620,76,51,90,86
SS50621,83,58,54,86
SS50622,92,74,56,47
SS50623,69,50,64,90
SS50624,49,87,92,65
SS50625,84,69,58,51
SS50626,48,66,73,55
SS50627,48,90,77,86
SS50628,45,67,64,90
SS50629,63,74,71,81
SS50630,90,52,51,63
SS50631,73,69,73,89
SS50632,53,94,89,90
SS50633,84,88,46,91
SS50634,70,65,48,56
SS50635,83,62,75,83
SS50636,56,86,60,64
SS50637,92,85,54,59
SS50638,86,47,70,77
SS50639,72,94,68,82
SS50640,62,59,86,77
SS50641,58,89,88,56
SS50642,89,93,53,68
SS50643,81,56,72,50
SS50644,84,57,59,66
SS50645,94,45,90,47
SS50646,62,92,66,66
SS50647,55,84,87,48
SS50648,51,53,88,49
SS50649,50,78,65,47
SS50650,69,85,68,79
SS50651,72,49,85,69
SS50652,45,91,87,92
SS50653,66,82,82,83
SS50654,62,55,45,86
SS50655,81,49,58,76
SS50656,64,93,93,87
SS50657,83,72,59,59
SS50658,80,57,65,46
SS50659,72,90,80,80
SS50660,49,54,59,94
SS50661,78,69,58,77
SS50662,91,54,57,85
SS50663,71,49,82,67
SS50664,75,73,80,77
SS50665,90,48,50,68
SS50666,57,63,63,82
SS50667,64,86,63,88
SS50668,52,67,47,53
SS50669,59,90,51,87
SS50670,85,78,47,69
SS50671,79,68,74,67
SS50672,58,68,94,89
SS50673,82,68,49,68
SS50674,57,82,81,87
SS50675,92,69,92,88
SS50676,93,53,70,67
SS50677,85,47,71,77
SS50678,70,87,81,66
SS50679,73,62,50,66
SS50680,47,53,73,47
SS50681,76,72,57,89
SS50682,69,52,90,70
SS50683,94,84,85,55
SS50684,52,93,86,56
SS50685,89,84,55,74
SS50686,73,62,66,55
SS50687,76,47,79,57
SS50688,75,93,50,47
SS50689,61,74,69,58
SS50690,55,54,63,46
SS50691,94,46,93,46
SS50692,86,59,53,55
SS50693,67,84,70,46
SS50694,73,78,59,51
SS50695,89,61,59,74
SS50696,58,82,64,66
SS50697,87,70,85,53
SS50698,48,85,52,72
SS50699,69,65,67,92
SS50700,46,87,82,91
SS50701,53,45,87,61
SS50702,58,63,49,58
SS50703,60,76,49,65
SS50704,47,77,93,89
SS50705,93,83,72,84
SS50706,77,88,47,86
SS50707,70,79,55,88
SS50708,69,65,48,83
SS50709,90,71,81,67
SS50710,87,64,93,71
SS50711,92,93,56,53
SS50712,61,50,56,73
SS50713,72,65,64,81
SS50714,55,79,93,93
SS50715,94,60,70,49
SS50716,61,47,81,83
SS50717,47,52,46,76
SS50718,78,66,56,61
SS50719,93,90,80,68
SS50720,80,46,84,59
SS50721,72,62,68,52
SS50722,69,79,93,84
SS50723,59,57,59,53
SS50724,55,63,71,75
SS50725,47,49,51,67
SS50726,88,75,65,57
SS50727,72,56,88,67
SS50728,70,58,68,59
SS50729,49,88,94,56
SS50730,54,45,76,94
SS50731,60,75,82,74
SS50732,64,46,72,80
SS50733,68,78,60,77
SS50734,49,70,58,71
SS50735,64,47,91,57
SS50736,91,53,74,69
SS50737,55,86,48,83
SS50738,54,71,55,87
SS50739,72,67,53,93
SS50740,59,77,81,47
SS50741,62,86,61,58
SS50742,46,51,46,57
SS50743,75,70,85,71
SS50744,45,53,51,50
SS50745,46,49,72,65
SS50746,67,70,80,77
SS50747,61,64,74,66
SS50748,59,54,87,60
SS50749,79,49,48,87
SS50750,65,46,64,93
SS50751,78,60,90,67
SS50752,89,84,90,61
SS50753,65,51,62,83
SS50754,73,57,63,93
SS50755,51,65,48,70
SS50756,76,85,61,73
SS50757,65,87,92,59
SS50758,85,56,90,74
SS50759,51,72,74,46
SS50760,81,56,51,58
SS50761,71,47,68,61
SS50762,48,94,87,56
SS50763,61,57,77,71
SS50764,53,66,85,62
SS50765,51,68,45,47
SS50766,68,55,90,48
SS50767,56,50,86,71
SS50768,78,72,73,61
SS50769,86,45,65,51
SS50770,46,51,69,63
SS50771,58,81,48,64
SS50772,84,52,72,45
SS50773,65,71,66,49
SS50774,75,56,89,59
SS50775,66,91,89,58
SS50776,74,60,77,92
SS50777,94,55,47,67
SS50778,86,76,89,85
SS50779,49,93,85,60
SS50780,55,56,65,81
SS50781,70,46,65,82
SS50782,65,45,53,91
SS50783,74,61,64,57
SS50784,52,89,86,49
SS50785,73,90,54,46
SS50786,79,90,68,62
SS50787,45,84,66,78
SS50788,48,64,74,62
SS50789,86,76,92,49
SS50790,67,45,60,70
SS50791,66,48,73,55
SS50792,50,86,59,47
SS50793,87,86,90,67
SS50794,75,93,80,58
SS50795,90,73,84,62
SS50796,89,83,68,51
SS50797,67,93,85,46
SS50798,50,60,61,75
SS50799,60,89,58,57
SS50800,57,58,79,70
SS50801,50,52,88,45
SS50802,90,50,71,92
SS50803,51,75,85,47
SS50804,48,68,65,53
SS50805,61,85,84,83
SS50806,69,83,93,47
SS50807,69,82,73,90
SS50808,75,46,70,90
SS50809,82,89,49,85
SS50810,56,81,68,80
SS50811,64,55,45,64
SS50812,46,81,50,80
SS50813,68,76,57,68
SS50814,76,75,71,79
SS50815,77,76,90,68
SS50816,51,89,71,62
SS50817,72,69,84,57
SS50818,87,53,58,89
SS50819,81,93,84,45
SS50820,60,58,46,90
SS50821,83,78,88,66
SS50822,64,91,84,94
SS50823,45,55,77,91
SS50824,66,63,86,85
SS50825,51,78,61,90
SS50826,81,61,72,53
SS50827,53,76,55,74
SS50828,46,45,46,79
SS50829,67,81,46,83
SS50830,87,88,55,66
SS50831,71,67,45,77
SS50832,81,83,45,70
SS50833,75,94,56,75
SS50834,69,81,85,72
SS50835,63,51,79,50
SS50836,59,73,92,82
SS50837,62,54,74,84
SS50838,65,49,74,74
SS50839,85,83,94,45
SS50840,88,64,54,60
SS50841,81,83,49,53
SS50842,58,50,45,86
SS50843,66,56,56,52
SS50844,93,48,53,88
SS50845,62,46,49,61
SS50846,93,47,73,62
SS50847,50,79,73,61
SS50848,51,64,50,85
SS50849,45,55,79,92
SS50850,66,86,67,54
SS50851,90,84,73,57
SS50852,74,45,54,48
SS50853,94,83,93,83
SS50854,70,51,81,75
SS50855,51,89,71,84
SS50856,55,62,54,62
SS50857,87,89,72,73
SS50858,49,73,77,70
SS50859,58,92,75,46
SS50860,83,69,66,52
SS50861,74,87,84,74
SS50862,64,79,60,67
SS50863,78,47,73,62
SS50864,66,78,73,62
SS50865,71,87,88,46
SS50866,61,56,66,51
SS50867,81,73,59,91
SS50868,68,48,73,89
SS50869,87,71,52,65
